398,0.053643,0.054361,0.043621,0.040600,0.042027,0.042834,0.039209,0.054263,0.042279,0.044650,0.040827,0.036786,0.064842,0.078973,0.021532,0.047331,0.050662,0.084738,0.027331,0.182757,0.066357,0.032831,0.298793,0.514552,0.204205,0.183142,0.374994,0.444122,0.355741,0.352839,0.391304,0.162093,0.044620,0.068344,0.125858,0.105066,0.104504,0.220687,0.179229,0.036493,0.131474,0.035777,0.046868,0.230463,0.050037,0.043907,0.042185,0.042196,0.048342,0.029443,0.062519,0.042268,0.029795,0.029720,0.028788,0.189459,0.034500,0.035190,0.040342
399,0.053668,0.054282,0.043665,0.040600,0.042014,0.042809,0.039251,0.054281,0.042294,0.044613,0.041072,0.036723,0.064811,0.078920,0.021403,0.047308,0.050617,0.084772,0.027198,0.184391,0.065902,0.032711,0.300172,0.517078,0.206237,0.183590,0.380425,0.447438,0.356798,0.356096,0.395340,0.163416,0.045006,0.068965,0.127274,0.104637,0.105420,0.226002,0.175717,0.036542,0.135234,0.035833,0.046991,0.230491,0.050216,0.043954,0.042293,0.042301,0.048311,0.029411,0.062555,0.042340,0.029799,0.029874,0.028840,0.190014,0.034500,0.035197,0.040311
400,0.053700,0.054200,0.043700,0.040600,0.042000,0.042800,0.039300,0.054300,0.042300,0.044600,0.041300,0.036700,0.064800,0.078900,0.021300,0.047300,0.050600,0.084800,0.027100,0.185800,0.065500,0.032600,0.301500,0.519500,0.208200,0.183900,0.385800,0.450800,0.357900,0.359600,0.399400,0.164700,0.045400,0.069600,0.128700,0.104300,0.106400,0.231400,0.172400,0.036600,0.138000,0.035900,0.047100,0.230500,0.050400,0.044000,0.042400,0.042400,0.048300,0.029400,0.062600,0.042400,0.029800,0.030000,0.028900,0.190600,0.034500,0.035200,0.040300
401,0.053770,0.054112,0.043726,0.040627,0.041984,0.042862,0.039361,0.054322,0.042300,0.044610,0.041528,0.036745,0.064817,0.078914,0.021218,0.047322,0.050600,0.084825,0.027025,0.187104,0.065146,0.032499,0.302828,0.521843,0.210164,0.184131,0.391139,0.454194,0.359030,0.363245,0.403485,0.165958,0.045826,0.070263,0.130146,0.104024,0.107451,0.236952,0.169173,0.036683,0.140183,0.035988,0.047209,0.230411,0.050599,0.044043,0.042523,0.042499,0.048331,0.029420,0.062677,0.042450,0.029800,0.030114,0.028974,0.191211,0.034507,0.035200,0.040308
402,0.053900,0.054019,0.043748,0.040699,0.041962,0.043029,0.039434,0.054346,0.042300,0.044636,0.041768,0.036866,0.064865,0.078953,0.021148,0.047383,0.050600,0.084852,0.026960,0.188422,0.064821,0.032407,0.304182,0.524143,0.212178,0.184349,0.396463,0.457600,0.360158,0.366858,0.407593,0.167206,0.046299,0.070965,0.131624,0.103758,0.108569,0.242714,0.165900,0.036801,0.142322,0.036100,0.047332,0.230163,0.050817,0.044084,0.042671,0.042600,0.048414,0.029473,0.062800,0.042493,0.029800,0.030234,0.029065,0.191824,0.034526,0.035200,0.040331
403,0.054078,0.053922,0.043767,0.040808,0.041937,0.043275,0.039518,0.054373,0.042300,0.044676,0.042011,0.037046,0.064938,0.079011,0.021087,0.047473,0.050600,0.084878,0.026902,0.189719,0.064517,0.032322,0.305530,0.526400,0.214205,0.184551,0.401763,0.461019,0.361287,0.370450,0.411721,0.168445,0.046809,0.071700,0.133134,0.103504,0.109746,0.248651,0.162612,0.036946,0.144373,0.036233,0.047463,0.229784,0.051052,0.044124,0.042837,0.042703,0.048538,0.029551,0.062958,0.042531,0.029800,0.030355,0.029168,0.192437,0.034555,0.035200,0.040365
404,0.054295,0.053823,0.043784,0.040942,0.041910,0.043574,0.039607,0.054399,0.042300,0.044725,0.042249,0.037263,0.065030,0.079082,0.021033,0.047582,0.050600,0.084905,0.026851,0.190959,0.064228,0.032241,0.306844,0.528612,0.216207,0.184734,0.407031,0.464455,0.362415,0.374032,0.415868,0.169671,0.047344,0.072463,0.134673,0.103261,0.110974,0.254729,0.159339,0.037111,0.146293,0.036381,0.047596,0.229302,0.051301,0.044165,0.043011,0.042803,0.048687,0.029646,0.063139,0.042566,0.029800,0.030475,0.029278,0.193043,0.034591,0.035200,0.040406
405,0.054540,0.053724,0.043800,0.041091,0.041883,0.043900,0.039700,0.054425,0.042300,0.044780,0.042474,0.037500,0.065137,0.079162,0.020983,0.047700,0.050600,0.084930,0.026806,0.192106,0.063946,0.032161,0.308092,0.530779,0.218143,0.184896,0.412258,0.467909,0.363544,0.377613,0.420030,0.170884,0.047891,0.073248,0.136239,0.103032,0.112247,0.260916,0.156112,0.037288,0.148038,0.036538,0.047725,0.228744,0.051560,0.044208,0.043183,0.042898,0.048850,0.029750,0.063334,0.042600,0.029800,0.030587,0.029389,0.193639,0.034631,0.035200,0.040450
406,0.054801,0.053628,0.043816,0.041245,0.041858,0.044226,0.039793,0.054449,0.042300,0.044836,0.042677,0.037737,0.065254,0.079246,0.020934,0.047818,0.050600,0.084953,0.026763,0.193125,0.063664,0.032081,0.309245,0.532899,0.219976,0.185035,0.417437,0.471381,0.364673,0.381206,0.424206,0.172083,0.048439,0.074049,0.137830,0.102816,0.113555,0.267178,0.152959,0.037471,0.149563,0.036701,0.047844,0.228138,0.051826,0.044254,0.043345,0.042985,0.049013,0.029854,0.063529,0.042634,0.029800,0.030688,0.029498,0.194220,0.034673,0.035200,0.040494
407,0.055068,0.053536,0.043833,0.041393,0.041835,0.044525,0.039882,0.054469,0.042300,0.044890,0.042849,0.037954,0.065373,0.079326,0.020884,0.047927,0.050600,0.084972,0.026723,0.193979,0.063376,0.031997,0.310273,0.534972,0.221666,0.185147,0.422559,0.474875,0.365803,0.384820,0.428393,0.173265,0.048975,0.074860,0.139443,0.102614,0.114893,0.273481,0.149911,0.037650,0.150826,0.036863,0.047947,0.227513,0.052096,0.044305,0.043486,0.043062,0.049162,0.029949,0.063715,0.042669,0.029800,0.030775,0.029598,0.194781,0.034713,0.035200,0.040535
408,0.055331,0.053449,0.043852,0.041525,0.041817,0.044771,0.039966,0.054486,0.042300,0.044938,0.042983,0.038134,0.065491,0.079399,0.020830,0.048017,0.050600,0.084987,0.026683,0.194634,0.063074,0.031907,0.311144,0.536998,0.223176,0.185230,0.427616,0.478391,0.366934,0.388467,0.432589,0.174429,0.049489,0.075676,0.141077,0.102427,0.116251,0.279791,0.146999,0.037820,0.151782,0.037020,0.048028,0.226897,0.052368,0.044362,0.043599,0.043125,0.049286,0.030027,0.063879,0.042707,0.029800,0.030841,0.029685,0.195318,0.034750,0.035200,0.040569
409,0.055579,0.053370,0.043874,0.041631,0.041804,0.044938,0.040039,0.054496,0.042300,0.044976,0.043069,0.038255,0.065602,0.079459,0.020770,0.048078,0.050600,0.084997,0.026643,0.195052,0.062751,0.031809,0.311830,0.538974,0.224467,0.185282,0.432599,0.481932,0.368066,0.392156,0.436792,0.175575,0.049968,0.076491,0.142730,0.102255,0.117623,0.286075,0.144252,0.037973,0.152388,0.037168,0.048081,0.226316,0.052637,0.044427,0.043673,0.043172,0.049369,0.030080,0.064011,0.042750,0.029800,0.030885,0.029754,0.195826,0.034779,0.035200,0.040592
410,0.055800,0.053300,0.043900,0.041700,0.041800,0.045000,0.040100,0.054500,0.042300,0.045000,0.043100,0.038300,0.065700,0.079500,0.020700,0.048100,0.050600,0.085000,0.026600,0.195200,0.062400,0.031700,0.312300,0.540900,0.225500,0.185300,0.437500,0.485500,0.369200,0.395900,0.441000,0.176700,0.050400,0.077300,0.144400,0.102100,0.119000,0.292300,0.141700,0.038100,0.152600,0.037300,0.048100,0.225800,0.052900,0.044500,0.043700,0.043200,0.049400,0.030100,0.064100,0.042800,0.029800,0.030900,0.029800,0.196300,0.034800,0.035200,0.040600
411,0.055998,0.053236,0.043937,0.041742,0.041800,0.044992,0.040154,0.054492,0.042294,0.045016,0.043097,0.038280,0.065798,0.079528,0.020619,0.048100,0.050586,0.084979,0.026557,0.195109,0.062024,0.031577,0.312644,0.542787,0.226390,0.185156,0.442317,0.489140,0.370305,0.399710,0.445235,0.177823,0.050781,0.078109,0.146105,0.101950,0.120398,0.298541,0.139245,0.038208,0.152126,0.037420,0.048094,0.225319,0.053153,0.044597,0.043683,0.043216,0.049400,0.030094,0.064160,0.042859,0.029806,0.030878,0.029832,0.196739,0.034815,0.035190,0.040589
412,0.056184,0.053175,0.043989,0.041776,0.041800,0.044969,0.040210,0.054469,0.042279,0.045031,0.043090,0.038227,0.065909,0.079552,0.020528,0.048100,0.050546,0.084922,0.026517,0.194848,0.061629,0.031440,0.312968,0.544645,0.227264,0.184751,0.447058,0.492876,0.371362,0.403583,0.449512,0.178957,0.051122,0.078929,0.147859,0.101798,0.121832,0.304875,0.136790,0.038307,0.150802,0.037534,0.048079,0.224829,0.053397,0.044727,0.043638,0.043227,0.049400,0.030076,0.064214,0.042930,0.029822,0.030817,0.029863,0.197147,0.034830,0.035162,0.040559
413,0.056362,0.053116,0.044050,0.041804,0.041800,0.044935,0.040265,0.054435,0.042257,0.045045,0.043078,0.038149,0.066027,0.079572,0.020430,0.048100,0.050486,0.084836,0.026479,0.194440,0.061217,0.031292,0.313270,0.546470,0.228106,0.184129,0.451732,0.496677,0.372394,0.407506,0.453817,0.180090,0.051435,0.079757,0.149652,0.101647,0.123300,0.311271,0.134371,0.038400,0.148774,0.037644,0.048057,0.224332,0.053637,0.044884,0.043570,0.043236,0.049400,0.030050,0.064262,0.043008,0.029846,0.030727,0.029891,0.197532,0.034844,0.035118,0.040511
414,0.056539,0.053059,0.044117,0.041828,0.041800,0.044892,0.040318,0.054392,0.042230,0.045058,0.043065,0.038054,0.066146,0.079591,0.020325,0.048100,0.050410,0.084727,0.026441,0.193904,0.060788,0.031134,0.313546,0.548257,0.228895,0.183330,0.456348,0.500512,0.373419,0.411464,0.458137,0.181212,0.051730,0.080593,0.151472,0.101502,0.124798,0.317697,0.132024,0.038488,0.146190,0.037750,0.048030,0.223834,0.053877,0.045064,0.043489,0.043244,0.049400,0.030017,0.064306,0.043093,0.029877,0.030618,0.029918,0.197899,0.034857,0.035061,0.040449
415,0.056717,0.053005,0.044186,0.041850,0.041800,0.044843,0.040367,0.054343,0.042200,0.045070,0.043050,0.037950,0.066263,0.079607,0.020217,0.048100,0.050323,0.084603,0.026404,0.193263,0.060343,0.030968,0.313790,0.550004,0.229614,0.182398,0.460914,0.504350,0.374459,0.415444,0.462458,0.182312,0.052021,0.081436,0.153311,0.101367,0.126322,0.324121,0.129782,0.038572,0.143195,0.037855,0.048000,0.223337,0.054122,0.045261,0.043400,0.043250,0.049400,0.029980,0.064346,0.043181,0.029912,0.030500,0.029941,0.198255,0.034869,0.034994,0.040374
416,0.056902,0.052955,0.044251,0.041872,0.041800,0.044790,0.040410,0.054290,0.042170,0.045080,0.043035,0.037846,0.066370,0.079624,0.020108,0.048100,0.050230,0.084471,0.026367,0.192537,0.059883,0.030797,0.313998,0.551707,0.230243,0.181374,0.465439,0.508160,0.375535,0.419433,0.466766,0.183379,0.052318,0.082284,0.155156,0.101246,0.127868,0.330511,0.127682,0.038655,0.139937,0.037959,0.047970,0.222844,0.054377,0.045469,0.043311,0.043256,0.049400,0.029940,0.064381,0.043271,0.029951,0.030382,0.029961,0.198607,0.034879,0.034919,0.040289
417,0.057099,0.052910,0.044310,0.041896,0.041800,0.044737,0.040447,0.054237,0.042143,0.045088,0.043022,0.037751,0.066462,0.079640,0.019999,0.048100,0.050137,0.084337,0.026329,0.191746,0.059407,0.030622,0.314168,0.553361,0.230765,0.180299,0.469931,0.511911,0.376666,0.423417,0.471048,0.184402,0.052633,0.083135,0.156998,0.101145,0.129432,0.336836,0.125759,0.038737,0.136562,0.038065,0.047943,0.222361,0.054648,0.045682,0.043230,0.043263,0.049400,0.029900,0.064414,0.043360,0.029991,0.030273,0.029977,0.198961,0.034888,0.034840,0.040197
418,0.057311,0.052868,0.044357,0.041924,0.041800,0.044685,0.040475,0.054185,0.042121,0.045095,0.043010,0.037673,0.066535,0.079658,0.019894,0.048100,0.050047,0.084209,0.026289,0.190913,0.058918,0.030446,0.314294,0.554964,0.231161,0.179218,0.474400,0.515572,0.377874,0.427381,0.475290,0.185371,0.052977,0.083989,0.158827,0.101067,0.131011,0.343063,0.124047,0.038821,0.133216,0.038172,0.047921,0.221890,0.054939,0.045895,0.043162,0.043272,0.049400,0.029862,0.064444,0.043446,0.030030,0.030183,0.029990,0.199323,0.034894,0.034758,0.040100
419,0.057543,0.052831,0.044389,0.041958,0.041800,0.044639,0.040494,0.054139,0.042106,0.045099,0.043003,0.037620,0.066583,0.079678,0.019793,0.048100,0.049967,0.084095,0.026246,0.190057,0.058415,0.030272,0.314373,0.556512,0.231412,0.178171,0.478853,0.519112,0.379178,0.431314,0.479479,0.186274,0.053362,0.084845,0.160631,0.101018,0.132602,0.349162,0.122583,0.038908,0.130047,0.038284,0.047906,0.221435,0.055254,0.046103,0.043117,0.043284,0.049400,0.029828,0.064473,0.043527,0.030067,0.030122,0.029997,0.199701,0.034899,0.034678,0.040000
420,0.057800,0.052800,0.044400,0.042000,0.041800,0.044600,0.040500,0.054100,0.042100,0.045100,0.043000,0.037600,0.066600,0.079700,0.019700,0.048100,0.049900,0.084000,0.026200,0.189200,0.057900,0.030100,0.314400,0.558000,0.231500,0.177200,0.483300,0.522500,0.380600,0.435200,0.483600,0.187100,0.053800,0.085700,0.162400,0.101000,0.134200,0.355100,0.121400,0.039000,0.127200,0.038400,0.047900,0.221000,0.055600,0.046300,0.043100,0.043300,0.049400,0.029800,0.064500,0.043600,0.030100,0.030100,0.030000,0.200100,0.034900,0.034600,0.039900
421,0.058074,0.052771,0.044364,0.042054,0.041783,0.044564,0.040500,0.054064,0.042109,0.045093,0.043001,0.037605,0.066586,0.079724,0.019611,0.048089,0.049839,0.083914,0.026144,0.188255,0.057364,0.029925,0.314336,0.559485,0.231412,0.176256,0.487724,0.525782,0.382240,0.439079,0.487697,0.187880,0.054290,0.086554,0.164144,0.101025,0.135804,0.360907,0.120373,0.039090,0.124476,0.038516,0.047902,0.220575,0.055984,0.046485,0.043108,0.043329,0.049401,0.029775,0.064524,0.043665,0.030128,0.030100,0.029989,0.200520,0.034883,0.034519,0.039779
422,0.058358,0.052743,0.044265,0.042123,0.041738,0.044525,0.040500,0.054025,0.042133,0.045074,0.043005,0.037618,0.066548,0.079747,0.019523,0.048058,0.049773,0.083822,0.026076,0.187136,0.056801,0.029740,0.314155,0.561003,0.231161,0.175266,0.492110,0.529019,0.384146,0.442987,0.491807,0.188645,0.054827,0.087408,0.165877,0.101099,0.137417,0.366633,0.119364,0.039173,0.121610,0.038627,0.047910,0.220151,0.056410,0.046662,0.043130,0.043378,0.049405,0.029748,0.064545,0.043723,0.030154,0.030100,0.029958,0.200955,0.034838,0.034426,0.039621
423,0.058661,0.052715,0.044119,0.042205,0.041670,0.044485,0.040500,0.053985,0.042171,0.045045,0.043010,0.037640,0.066492,0.079771,0.019435,0.048014,0.049706,0.083728,0.026000,0.185866,0.056214,0.029548,0.313871,0.562525,0.230767,0.174238,0.496461,0.532203,0.386260,0.446906,0.495912,0.189389,0.055414,0.088263,0.167601,0.101214,0.139044,0.372282,0.118396,0.039253,0.118654,0.038737,0.047921,0.219731,0.056877,0.046836,0.043165,0.043444,0.049410,0.029722,0.064564,0.043776,0.030179,0.030100,0.029914,0.201401,0.034770,0.034326,0.039436
424,0.058991,0.052688,0.043942,0.042301,0.041589,0.044445,0.040500,0.053945,0.042220,0.045009,0.043018,0.037667,0.066424,0.079796,0.019349,0.047959,0.049640,0.083635,0.025920,0.184467,0.055606,0.029354,0.313498,0.564019,0.230248,0.173178,0.500786,0.535326,0.388523,0.450818,0.499990,0.190104,0.056057,0.089121,0.169314,0.101368,0.140687,0.377855,0.117488,0.039332,0.115660,0.038847,0.047937,0.219319,0.057381,0.047011,0.043210,0.043525,0.049418,0.029695,0.064580,0.043828,0.030203,0.030100,0.029859,0.201855,0.034689,0.034219,0.039233
425,0.059357,0.052664,0.043750,0.042408,0.041500,0.044407,0.040500,0.053907,0.042277,0.044969,0.043027,0.037700,0.066350,0.079822,0.019266,0.047900,0.049577,0.083547,0.025840,0.182960,0.054981,0.029159,0.313050,0.565456,0.229624,0.172096,0.505089,0.538379,0.390879,0.454703,0.504023,0.190783,0.056759,0.089983,0.171018,0.101554,0.142350,0.383353,0.116663,0.039415,0.112680,0.038962,0.047956,0.218918,0.057922,0.047191,0.043264,0.043620,0.049428,0.029670,0.064596,0.043879,0.030227,0.030100,0.029800,0.202315,0.034600,0.034109,0.039023
426,0.059766,0.052643,0.043558,0.042526,0.041411,0.044373,0.040500,0.053873,0.042340,0.044927,0.043039,0.037737,0.066276,0.079851,0.019185,0.047841,0.049520,0.083467,0.025765,0.181369,0.054341,0.028968,0.312542,0.566804,0.228914,0.170997,0.509377,0.541354,0.393268,0.458544,0.507990,0.191420,0.057524,0.090850,0.172713,0.101768,0.144038,0.388780,0.115940,0.039504,0.109765,0.039084,0.047979,0.218532,0.058497,0.047379,0.043325,0.043725,0.049439,0.029647,0.064612,0.043931,0.030254,0.030100,0.029741,0.202778,0.034511,0.033999,0.038814
