412,0.015249,0.000072,0.776432,0.077667,0.525450,0.666351,0.004428,0.000000,0.000000,0.000000,0.081714,0.455341,0.015100,0.000000,0.432582,0.324502,0.106577,0.027525,0.000000,0.001581,0.000000,0.000000,0.607402,0.468394,0.712735,0.804198,0.697963,0.710312,0.752067,0.802212,0.661503,0.560514,0.468644,0.386125,0.318420,0.809568,0.782620,0.753042,0.106989,0.053506,0.026042,0.377213,0.130755,0.272302,0.566455
413,0.014848,0.000153,0.783713,0.110832,0.547510,0.679933,0.009696,0.000000,0.000000,0.000000,0.112953,0.466046,0.016291,0.000000,0.448086,0.340186,0.114208,0.028858,0.000000,0.001634,0.000000,0.000000,0.610237,0.472412,0.714666,0.805340,0.702486,0.714583,0.755128,0.803783,0.662976,0.562089,0.470607,0.388086,0.320741,0.810394,0.783982,0.754578,0.113830,0.056798,0.027578,0.387590,0.135180,0.277797,0.574199
414,0.014450,0.000256,0.790409,0.150830,0.568849,0.692748,0.016764,0.000000,0.000000,0.000000,0.150323,0.476823,0.017891,0.000000,0.463709,0.356043,0.122237,0.030260,0.000000,0.001696,0.000000,0.000000,0.613067,0.476464,0.716578,0.806480,0.706909,0.718794,0.758120,0.805301,0.664577,0.563846,0.472906,0.390523,0.323392,0.811233,0.785343,0.756101,0.120554,0.060067,0.029101,0.397401,0.139637,0.283224,0.581630
415,0.014071,0.000375,0.796552,0.195619,0.589257,0.704770,0.025453,0.000000,0.000000,0.000000,0.191978,0.487457,0.019861,0.000000,0.479184,0.371737,0.130488,0.031746,0.000000,0.001765,0.000000,0.000000,0.615822,0.480417,0.718422,0.807595,0.711137,0.722841,0.760979,0.806743,0.666290,0.565764,0.475475,0.393345,0.326316,0.812076,0.786678,0.757594,0.127100,0.063272,0.030594,0.406585,0.144125,0.288614,0.588755
416,0.013727,0.000504,0.802171,0.243159,0.608524,0.715970,0.035586,0.000000,0.000000,0.000000,0.236075,0.497735,0.022162,0.000000,0.494245,0.386932,0.138789,0.033333,0.000000,0.001841,0.000000,0.000000,0.618431,0.484137,0.720153,0.808663,0.715075,0.726621,0.763639,0.808085,0.668100,0.567822,0.478246,0.396459,0.329455,0.812913,0.787958,0.759039,0.133405,0.066375,0.032039,0.415083,0.148642,0.293995,0.595579
417,0.013432,0.000637,0.807295,0.291408,0.626441,0.726320,0.046985,0.000000,0.000000,0.000000,0.280770,0.507442,0.024755,0.000000,0.508624,0.401292,0.146964,0.035035,0.000000,0.001923,0.000000,0.000000,0.620824,0.487489,0.721723,0.809660,0.718625,0.730030,0.766036,0.809304,0.669991,0.569996,0.481152,0.399773,0.332750,0.813734,0.789157,0.760420,0.139409,0.069338,0.033420,0.422833,0.153189,0.299396,0.602109
418,0.013202,0.000768,0.811955,0.338325,0.642799,0.735794,0.059472,0.000000,0.000000,0.000000,0.324218,0.516364,0.027602,0.000000,0.522054,0.414481,0.154841,0.036870,0.000000,0.002010,0.000000,0.000000,0.622930,0.490340,0.723086,0.810564,0.721693,0.732965,0.768106,0.810379,0.671949,0.572265,0.484124,0.403196,0.336145,0.814529,0.790248,0.761719,0.145050,0.072122,0.034719,0.429776,0.157765,0.304844,0.608352
419,0.013053,0.000891,0.816180,0.381870,0.657388,0.744363,0.072870,0.000000,0.000000,0.000000,0.364576,0.524288,0.030663,0.000000,0.534269,0.426162,0.162244,0.038853,0.000000,0.002103,0.000000,0.000000,0.624679,0.492555,0.724194,0.811351,0.724183,0.735323,0.769782,0.811285,0.673957,0.574607,0.487096,0.406636,0.339581,0.815288,0.791205,0.762918,0.150268,0.074689,0.035918,0.435852,0.162368,0.310369,0.614313
420,0.013000,0.001000,0.820000,0.420000,0.670000,0.752000,0.087000,0.000000,0.000000,0.000000,0.400000,0.531000,0.033900,0.000000,0.545000,0.436000,0.169000,0.041000,0.000000,0.002200,0.000000,0.000000,0.626000,0.494000,0.725000,0.812000,0.726000,0.737000,0.771000,0.812000,0.676000,0.577000,0.490000,0.410000,0.343000,0.816000,0.792000,0.764000,0.155000,0.077000,0.037000,0.441000,0.167000,0.316000,0.620000
421,0.013014,0.001098,0.823503,0.455870,0.681142,0.758915,0.107757,0.000000,0.000000,0.000000,0.434513,0.537025,0.038267,0.000120,0.554935,0.444923,0.175318,0.043426,0.000000,0.002304,0.000019,0.000000,0.627074,0.494990,0.725630,0.812551,0.727425,0.738279,0.771952,0.812608,0.678159,0.579572,0.492925,0.413525,0.346551,0.816696,0.792712,0.765049,0.159386,0.079128,0.037993,0.445460,0.171616,0.321707,0.625390
422,0.013056,0.001194,0.826765,0.493373,0.691499,0.765357,0.139587,0.000000,0.000000,0.000000,0.472286,0.542962,0.044578,0.000473,0.564821,0.453925,0.181511,0.046216,0.000000,0.002420,0.000076,0.000000,0.628115,0.495924,0.726235,0.813062,0.728789,0.739499,0.772863,0.813199,0.680503,0.582432,0.496001,0.417459,0.350391,0.817406,0.793424,0.766135,0.163600,0.081169,0.038938,0.449535,0.176194,0.327444,0.630485
423,0.013121,0.001287,0.829802,0.531573,0.701130,0.771363,0.180141,0.000000,0.000000,0.000000,0.511695,0.548709,0.052583,0.001043,0.574481,0.462766,0.187556,0.049339,0.000000,0.002549,0.000168,0.000000,0.629105,0.496789,0.726805,0.813536,0.730072,0.740642,0.773719,0.813763,0.683000,0.585533,0.499218,0.421730,0.354473,0.818115,0.794118,0.767225,0.167632,0.083121,0.039837,0.453267,0.180764,0.333216,0.635331
424,0.013208,0.001381,0.832629,0.569536,0.710091,0.776964,0.227071,0.000000,0.000000,0.000000,0.551117,0.554164,0.062030,0.001818,0.583739,0.471206,0.193433,0.052765,0.000000,0.002691,0.000293,0.000000,0.630025,0.497574,0.727330,0.813975,0.731253,0.741691,0.774506,0.814289,0.685616,0.588827,0.502569,0.426266,0.358753,0.818811,0.794776,0.768282,0.171473,0.084979,0.040691,0.456692,0.185354,0.339028,0.639971
425,0.013312,0.001475,0.835260,0.606328,0.718439,0.782196,0.278028,0.000000,0.000000,0.000000,0.588928,0.559223,0.072671,0.002784,0.592421,0.479005,0.199121,0.056465,0.000000,0.002848,0.000448,0.000000,0.630855,0.498269,0.727800,0.814381,0.732310,0.742628,0.775210,0.814765,0.688320,0.592268,0.506044,0.430995,0.363183,0.819482,0.795382,0.769273,0.175115,0.086742,0.041503,0.459850,0.189996,0.344884,0.644451
426,0.013432,0.001571,0.837710,0.641013,0.726233,0.787092,0.330662,0.000000,0.000000,0.000000,0.623504,0.563784,0.084254,0.003927,0.600348,0.485924,0.204600,0.060407,0.000000,0.003021,0.000632,0.000000,0.631577,0.498863,0.728206,0.814757,0.733222,0.743434,0.775817,0.815179,0.691078,0.595807,0.509636,0.435844,0.367719,0.820114,0.795918,0.770161,0.178547,0.088405,0.042275,0.462780,0.194717,0.350790,0.648815
427,0.013564,0.001671,0.839994,0.672658,0.733528,0.791687,0.382625,0.000000,0.000000,0.000000,0.653223,0.567745,0.096529,0.005234,0.607346,0.491722,0.209848,0.064562,0.000000,0.003212,0.000841,0.000000,0.632171,0.499344,0.728539,0.815104,0.733968,0.744092,0.776314,0.815521,0.693857,0.599398,0.513336,0.440741,0.372315,0.820695,0.796365,0.770913,0.181761,0.089965,0.043009,0.465522,0.199549,0.356750,0.653107
428,0.013704,0.001774,0.842127,0.700327,0.740383,0.796013,0.431568,0.000000,0.000000,0.000000,0.676461,0.571003,0.109245,0.006691,0.613238,0.496161,0.214844,0.068900,0.000000,0.003421,0.001074,0.000000,0.632619,0.499701,0.728789,0.815426,0.734527,0.744585,0.776686,0.815780,0.696626,0.602991,0.517136,0.445615,0.376924,0.821211,0.796706,0.771494,0.184747,0.091420,0.043706,0.468113,0.204520,0.362768,0.657372
429,0.013850,0.001884,0.844124,0.723086,0.746855,0.800107,0.475143,0.000000,0.000000,0.000000,0.691595,0.573456,0.122152,0.008284,0.617848,0.499000,0.219569,0.073389,0.000000,0.003650,0.001327,0.000000,0.632902,0.499923,0.728946,0.815723,0.734878,0.744893,0.776919,0.815943,0.699351,0.606541,0.521026,0.450392,0.381501,0.821651,0.796924,0.771868,0.187497,0.092766,0.044369,0.470593,0.209661,0.368850,0.661655
430,0.014000,0.002000,0.846000,0.740000,0.753000,0.804000,0.511000,0.000000,0.000000,0.000000,0.697000,0.575000,0.135000,0.010000,0.621000,0.500000,0.224000,0.078000,0.000000,0.003900,0.001600,0.000000,0.633000,0.500000,0.729000,0.816000,0.735000,0.745000,0.777000,0.816000,0.702000,0.610000,0.525000,0.455000,0.386000,0.822000,0.797000,0.772000,0.190000,0.094000,0.045000,0.473000,0.215000,0.375000,0.666000
431,0.014166,0.002123,0.847775,0.753126,0.758848,0.807713,0.542286,0.000000,0.000000,0.000000,0.696887,0.576023,0.148840,0.012887,0.623307,0.499619,0.228284,0.083093,0.000000,0.004196,0.001989,0.000000,0.632976,0.499915,0.728988,0.816272,0.734824,0.744866,0.776874,0.815939,0.704631,0.613457,0.529217,0.459529,0.390493,0.822299,0.797000,0.772000,0.192294,0.095129,0.045593,0.475318,0.220606,0.381264,0.670389
432,0.014364,0.002251,0.849460,0.765167,0.764398,0.811246,0.573391,0.000000,0.000000,0.000000,0.696553,0.576976,0.164599,0.017774,0.625482,0.498522,0.232544,0.088930,0.000000,0.004559,0.002585,0.000000,0.632906,0.499671,0.728954,0.816549,0.734325,0.744483,0.776516,0.815767,0.707309,0.617013,0.533783,0.464103,0.395068,0.822592,0.797000,0.772000,0.194432,0.096171,0.046148,0.477512,0.226494,0.387663,0.674767
433,0.014594,0.002386,0.851058,0.776162,0.769667,0.814607,0.603834,0.000000,0.000000,0.000000,0.696007,0.577848,0.181836,0.024322,0.627500,0.496774,0.236722,0.095332,0.000000,0.004987,0.003375,0.000000,0.632792,0.499286,0.728899,0.816824,0.733548,0.743881,0.775957,0.815496,0.710014,0.620633,0.538607,0.468703,0.399704,0.822873,0.797000,0.772000,0.196432,0.097140,0.046670,0.479593,0.232617,0.394168,0.679121
434,0.014853,0.002526,0.852571,0.786148,0.774670,0.817806,0.633135,0.000000,0.000000,0.000000,0.695258,0.578633,0.200113,0.032190,0.629333,0.494445,0.240764,0.102121,0.000000,0.005476,0.004345,0.000000,0.632637,0.498774,0.728823,0.817088,0.732536,0.743089,0.775228,0.815141,0.712726,0.624285,0.543599,0.473309,0.404377,0.823136,0.797000,0.772000,0.198310,0.098050,0.047166,0.481574,0.238926,0.400745,0.683441
435,0.015142,0.002673,0.854002,0.795163,0.779424,0.820848,0.660812,0.000000,0.000000,0.000000,0.694315,0.579320,0.218990,0.041039,0.630956,0.491600,0.244613,0.109118,0.000000,0.006022,0.005481,0.000000,0.632444,0.498154,0.728727,0.817333,0.731333,0.742136,0.774360,0.814714,0.715424,0.627936,0.548668,0.477902,0.409068,0.823375,0.797000,0.772000,0.200085,0.098912,0.047644,0.483465,0.245374,0.407365,0.687716
436,0.015460,0.002826,0.855353,0.803245,0.783944,0.823742,0.686384,0.000000,0.000000,0.000000,0.693187,0.579902,0.238027,0.050530,0.632342,0.488307,0.248213,0.116147,0.000000,0.006623,0.006772,0.000000,0.632216,0.497441,0.728614,0.817552,0.729984,0.741053,0.773383,0.814231,0.718088,0.631551,0.553724,0.482463,0.413752,0.823584,0.797000,0.772000,0.201772,0.099742,0.048111,0.485279,0.251911,0.413995,0.691933
437,0.015805,0.002985,0.856626,0.810432,0.788245,0.826497,0.709370,0.000000,0.000000,0.000000,0.691882,0.580369,0.256787,0.060321,0.633466,0.484634,0.251508,0.123027,0.000000,0.007274,0.008202,0.000000,0.631955,0.496653,0.728483,0.817736,0.728532,0.739868,0.772327,0.813704,0.720699,0.635099,0.558676,0.486972,0.418410,0.823757,0.797000,0.772000,0.203391,0.100552,0.048573,0.487028,0.258491,0.420605,0.696082
438,0.016177,0.003150,0.857823,0.816762,0.792345,0.829120,0.729289,0.000000,0.000000,0.000000,0.690410,0.580714,0.274828,0.070073,0.634301,0.480646,0.254441,0.129582,0.000000,0.007973,0.009759,0.000000,0.631663,0.495806,0.728337,0.817877,0.727021,0.738612,0.771225,0.813147,0.723234,0.638545,0.563433,0.491411,0.423018,0.823888,0.797000,0.772000,0.204956,0.101356,0.049037,0.488723,0.265064,0.427163,0.700150
