390,0.068700,0.041300,0.066800,0.052600,0.042300,0.054500,0.053500,0.048100,0.046900,0.043800,0.044300,0.044900,0.053400,0.051200,0.047500,0.198900,0.050600,0.049000,0.047600,0.064500,0.048200,0.061600,0.052200,0.061200,0.073100,0.075700,0.073400,0.050800,0.051200,0.093500,0.117900,0.084200,0.044000,0.058700,0.065100,0.054300,0.088300,0.067500,0.054200,0.047900,0.076100,0.224100,0.149500,0.187100,0.050300,0.054000,0.091200,0.131500,0.069500,0.050200,0.051500,0.055500,0.159700,0.098600,0.087500,0.054700,0.079300,0.057300,0.049500,0.045700,0.056200,0.088600,0.053100,0.063500,0.088000,0.043400,0.045700,0.050700,0.045200,0.045500,0.042500,0.126100,0.194200,0.159900,0.071600,0.054500,0.052800,0.056300,0.055600,0.053100,0.053600,0.048500,0.051000,0.044800,0.054400,0.050500,0.046700,0.061900,0.050100,0.053700,0.065900,0.050300,0.049400,0.049400,0.053500,0.053100,0.051800,0.058900,0.057600,0.068800,0.048700,0.052300,0.041800,0.049200,0.042800,0.377200,0.145000,0.144000,0.106500,0.094300,0.244600,0.506600
391,0.069016,0.041302,0.067778,0.052572,0.042280,0.054602,0.053528,0.047975,0.046748,0.043714,0.044303,0.044813,0.053400,0.051160,0.047357,0.199640,0.050491,0.048972,0.047634,0.065182,0.048146,0.062554,0.052118,0.061453,0.074041,0.078388,0.076484,0.050940,0.051002,0.096318,0.122323,0.087553,0.044162,0.060111,0.067033,0.054488,0.091533,0.068294,0.054613,0.047828,0.077852,0.227121,0.155920,0.193526,0.050450,0.054315,0.094771,0.137565,0.071370,0.050247,0.051555,0.055768,0.159455,0.100892,0.089773,0.054605,0.079260,0.057595,0.049515,0.045684,0.056223,0.092307,0.053122,0.063671,0.088418,0.043243,0.045607,0.051020,0.045033,0.045378,0.042441,0.129060,0.202953,0.160002,0.071882,0.054556,0.052820,0.056300,0.055719,0.053107,0.053569,0.048475,0.050964,0.044799,0.054379,0.050482,0.046766,0.061993,0.050043,0.053719,0.065951,0.050269,0.049380,0.049432,0.053469,0.053139,0.051780,0.059345,0.057886,0.070051,0.048739,0.052289,0.041728,0.049180,0.042656,0.382531,0.144051,0.142963,0.106718,0.093431,0.246307,0.508938
392,0.069371,0.041307,0.068829,0.052538,0.042227,0.054691,0.053551,0.047834,0.046577,0.043622,0.044310,0.044663,0.053400,0.051126,0.047136,0.200314,0.050383,0.048896,0.047666,0.065923,0.048090,0.063562,0.052035,0.061739,0.075081,0.081432,0.079894,0.051067,0.050782,0.099453,0.127296,0.091356,0.044354,0.061745,0.069199,0.054680,0.095338,0.069364,0.055066,0.047718,0.079818,0.230256,0.162959,0.200616,0.050640,0.054681,0.098836,0.144427,0.073678,0.050290,0.051705,0.056015,0.159128,0.103296,0.092246,0.054519,0.079183,0.057884,0.049556,0.045662,0.056288,0.096807,0.053184,0.063834,0.088846,0.043069,0.045511,0.051381,0.044835,0.045236,0.042385,0.132175,0.212624,0.160078,0.072131,0.054628,0.052875,0.056300,0.055825,0.053126,0.053486,0.048406,0.050925,0.044794,0.054350,0.050466,0.046827,0.062075,0.049985,0.053738,0.065993,0.050216,0.049327,0.049490,0.053386,0.053248,0.051727,0.059825,0.058177,0.071441,0.048771,0.052257,0.041649,0.049127,0.042507,0.388013,0.142937,0.141783,0.106920,0.092540,0.247975,0.511268
393,0.069761,0.041315,0.069939,0.052500,0.042149,0.054770,0.053569,0.047684,0.046393,0.043528,0.044322,0.044468,0.053400,0.051098,0.046856,0.200920,0.050276,0.048784,0.047695,0.066708,0.048035,0.064598,0.051953,0.062048,0.076198,0.084770,0.083562,0.051185,0.050550,0.102808,0.132738,0.095542,0.044574,0.063578,0.071565,0.054875,0.099610,0.070661,0.055552,0.047578,0.081971,0.233485,0.170524,0.208263,0.050860,0.055097,0.103328,0.151962,0.076368,0.050329,0.051929,0.056245,0.158743,0.105808,0.094897,0.054440,0.079079,0.058167,0.049619,0.045637,0.056387,0.101882,0.053280,0.063990,0.089271,0.042885,0.045415,0.051772,0.044616,0.045080,0.042334,0.135371,0.222958,0.160135,0.072356,0.054715,0.052961,0.056300,0.055920,0.053158,0.053362,0.048306,0.050885,0.044788,0.054313,0.050452,0.046885,0.062147,0.049930,0.053756,0.066027,0.050145,0.049249,0.049567,0.053262,0.053418,0.051649,0.060338,0.058471,0.072944,0.048797,0.052210,0.041565,0.049049,0.042358,0.393618,0.141682,0.140485,0.107107,0.091637,0.249602,0.513585
394,0.070184,0.041326,0.071092,0.052460,0.042054,0.054843,0.053585,0.047530,0.046205,0.043435,0.044335,0.044242,0.053400,0.051072,0.046533,0.201454,0.050170,0.048648,0.047722,0.067522,0.047982,0.065635,0.051874,0.062370,0.077369,0.088338,0.087419,0.051296,0.050315,0.106285,0.138567,0.100045,0.044819,0.065582,0.074095,0.055069,0.104246,0.072140,0.056062,0.047419,0.084288,0.236788,0.178522,0.216359,0.051101,0.055559,0.108177,0.160047,0.079382,0.050369,0.052207,0.056465,0.158324,0.108420,0.097700,0.054367,0.078957,0.058447,0.049700,0.045610,0.056512,0.107315,0.053403,0.064141,0.089680,0.042699,0.045323,0.052179,0.044389,0.044921,0.042286,0.138575,0.233696,0.160179,0.072562,0.054814,0.053073,0.056300,0.056007,0.053199,0.053213,0.048183,0.050845,0.044779,0.054273,0.050439,0.046941,0.062214,0.049877,0.053774,0.066057,0.050064,0.049154,0.049661,0.053113,0.053637,0.051554,0.060881,0.058768,0.074532,0.048819,0.052151,0.041479,0.048954,0.042212,0.399317,0.140313,0.139091,0.107284,0.090732,0.251185,0.515883
395,0.070635,0.041337,0.072274,0.052420,0.041950,0.054912,0.053600,0.047380,0.046020,0.043347,0.044350,0.044000,0.053400,0.051048,0.046186,0.201914,0.050067,0.048500,0.047744,0.068350,0.047933,0.066646,0.051800,0.062694,0.078573,0.092075,0.091396,0.051404,0.050084,0.109789,0.144701,0.104798,0.045088,0.067733,0.076755,0.055260,0.109143,0.073754,0.056589,0.047250,0.086742,0.240147,0.186860,0.224795,0.051355,0.056066,0.113313,0.168559,0.082660,0.050409,0.052516,0.056680,0.157893,0.111128,0.100633,0.054299,0.078827,0.058723,0.049794,0.045583,0.056657,0.112887,0.053549,0.064288,0.090061,0.042519,0.045236,0.052592,0.044166,0.044764,0.042244,0.141712,0.244581,0.160215,0.072757,0.054921,0.053206,0.056300,0.056089,0.053250,0.053050,0.048050,0.050807,0.044769,0.054231,0.050427,0.046996,0.062276,0.049829,0.053792,0.066085,0.049979,0.049050,0.049767,0.052950,0.053895,0.051450,0.061450,0.059068,0.076181,0.048841,0.052086,0.041391,0.048850,0.042076,0.405082,0.138854,0.137628,0.107454,0.089834,0.252721,0.518154
396,0.071111,0.041350,0.073470,0.052383,0.041846,0.054980,0.053615,0.047239,0.045845,0.043267,0.044365,0.043758,0.053400,0.051024,0.045833,0.202297,0.049966,0.048352,0.047764,0.069178,0.047890,0.067606,0.051734,0.063011,0.079787,0.095917,0.095426,0.051511,0.049866,0.113222,0.151059,0.109735,0.045378,0.070006,0.079511,0.055447,0.114196,0.075455,0.057125,0.047081,0.089309,0.243543,0.195445,0.233463,0.051613,0.056616,0.118669,0.177374,0.086146,0.050453,0.052836,0.056897,0.157476,0.113926,0.103671,0.054235,0.078700,0.058998,0.049896,0.045558,0.056812,0.118379,0.053711,0.064431,0.090401,0.042354,0.045159,0.052997,0.043957,0.044618,0.042205,0.144708,0.255355,0.160251,0.072948,0.055035,0.053354,0.056300,0.056168,0.053309,0.052887,0.047917,0.050773,0.044757,0.054191,0.050418,0.047051,0.062335,0.049786,0.053810,0.066114,0.049895,0.048946,0.049879,0.052787,0.054182,0.051346,0.062044,0.059371,0.077863,0.048863,0.052017,0.041304,0.048746,0.041953,0.410885,0.137330,0.136118,0.107619,0.088954,0.254207,0.520393
397,0.071609,0.041364,0.074665,0.052350,0.041751,0.055050,0.053631,0.047114,0.045688,0.043199,0.044378,0.043532,0.053400,0.050999,0.045490,0.202600,0.049868,0.048216,0.047779,0.069992,0.047853,0.068488,0.051679,0.063310,0.080989,0.099804,0.099440,0.051622,0.049670,0.116486,0.157560,0.114791,0.045686,0.072374,0.082328,0.055627,0.119302,0.077197,0.057661,0.046922,0.091963,0.246955,0.204185,0.242256,0.051865,0.057206,0.124174,0.186369,0.089781,0.050502,0.053145,0.057122,0.157094,0.116808,0.106791,0.054174,0.078583,0.059272,0.050003,0.045535,0.056972,0.123575,0.053883,0.064573,0.090688,0.042211,0.045094,0.053383,0.043774,0.044490,0.042171,0.147489,0.265761,0.160291,0.073140,0.055153,0.053513,0.056300,0.056246,0.053374,0.052738,0.047794,0.050743,0.044744,0.054155,0.050410,0.047108,0.062396,0.049750,0.053830,0.066148,0.049819,0.048851,0.049992,0.052638,0.054486,0.051251,0.062659,0.059676,0.079552,0.048888,0.051950,0.041220,0.048651,0.041850,0.416697,0.135768,0.134586,0.107783,0.088100,0.255641,0.522593
398,0.072125,0.041377,0.075845,0.052324,0.041673,0.055125,0.053649,0.047012,0.045557,0.043146,0.044390,0.043337,0.053400,0.050971,0.045175,0.202820,0.049775,0.048104,0.047791,0.070777,0.047825,0.069265,0.051637,0.063581,0.082156,0.103671,0.103369,0.051738,0.049505,0.119486,0.164121,0.119898,0.046011,0.074813,0.085172,0.055797,0.124357,0.078933,0.058192,0.046782,0.094680,0.250365,0.212985,0.251065,0.052103,0.057835,0.129761,0.195420,0.093507,0.050558,0.053423,0.057360,0.156772,0.119768,0.109968,0.054116,0.078488,0.059546,0.050108,0.045517,0.057128,0.128256,0.054059,0.064715,0.090908,0.042099,0.045044,0.053736,0.043630,0.044390,0.042143,0.149980,0.275543,0.160342,0.073342,0.055271,0.053676,0.056300,0.056325,0.053446,0.052614,0.047694,0.050720,0.044730,0.054126,0.050405,0.047167,0.062458,0.049723,0.053851,0.066188,0.049757,0.048773,0.050104,0.052514,0.054798,0.051173,0.063291,0.059983,0.081222,0.048917,0.051889,0.041140,0.048573,0.041770,0.422489,0.134192,0.133056,0.107949,0.087284,0.257020,0.524749
399,0.072657,0.041389,0.076995,0.052306,0.041620,0.055207,0.053672,0.046938,0.045458,0.043112,0.044397,0.043187,0.053400,0.050938,0.044906,0.202955,0.049685,0.048028,0.047798,0.071518,0.047806,0.069911,0.051610,0.063815,0.083268,0.107457,0.107145,0.051863,0.049379,0.122122,0.170662,0.124989,0.046350,0.077297,0.088007,0.055956,0.129258,0.080616,0.058707,0.046671,0.097434,0.253753,0.221755,0.259783,0.052318,0.058500,0.135359,0.204405,0.097266,0.050623,0.053649,0.057617,0.156533,0.122801,0.113179,0.054058,0.078424,0.059822,0.050209,0.045504,0.057273,0.132204,0.054234,0.064856,0.091050,0.042026,0.045011,0.054046,0.043534,0.044324,0.042119,0.152109,0.284441,0.160409,0.073560,0.055388,0.053841,0.056300,0.056409,0.053521,0.052531,0.047625,0.050705,0.044715,0.054107,0.050401,0.047231,0.062526,0.049706,0.053875,0.066238,0.049715,0.048720,0.050208,0.052431,0.055106,0.051120,0.063940,0.060291,0.082847,0.048954,0.051837,0.041066,0.048520,0.041718,0.428233,0.132627,0.131553,0.108120,0.086514,0.258340,0.526853
400,0.073200,0.041400,0.078100,0.052300,0.041600,0.055300,0.053700,0.046900,0.045400,0.043100,0.044400,0.043100,0.053400,0.050900,0.044700,0.203000,0.049600,0.048000,0.047800,0.072200,0.047800,0.070400,0.051600,0.064000,0.084300,0.111100,0.110700,0.052000,0.049300,0.124300,0.177100,0.130000,0.046700,0.079800,0.090800,0.056100,0.133900,0.082200,0.059200,0.046600,0.100200,0.257100,0.230400,0.268300,0.052500,0.059200,0.140900,0.213200,0.101000,0.050700,0.053800,0.057900,0.156400,0.125900,0.116400,0.054000,0.078400,0.060100,0.050300,0.045500,0.057400,0.135200,0.054400,0.065000,0.091100,0.042000,0.045000,0.054300,0.043500,0.044300,0.042100,0.153800,0.292200,0.160500,0.073800,0.055500,0.054000,0.056300,0.056500,0.053600,0.052500,0.047600,0.050700,0.044700,0.054100,0.050400,0.047300,0.062600,0.049700,0.053900,0.066300,0.049700,0.048700,0.050300,0.052400,0.055400,0.051100,0.064600,0.060600,0.084400,0.049000,0.051800,0.041000,0.048500,0.041700,0.433900,0.131100,0.130100,0.108300,0.085800,0.259600,0.528900
401,0.073765,0.041411,0.079212,0.052319,0.041603,0.055410,0.053745,0.046884,0.045369,0.043114,0.044396,0.043053,0.053400,0.050854,0.044541,0.202955,0.049517,0.048014,0.047785,0.072855,0.047842,0.070798,0.051603,0.064159,0.085345,0.114710,0.114190,0.052167,0.049254,0.126241,0.183610,0.135112,0.047081,0.082395,0.093638,0.056241,0.138448,0.083790,0.059717,0.046556,0.103067,0.260433,0.239069,0.276809,0.052661,0.059999,0.146542,0.222076,0.104938,0.050814,0.053905,0.058212,0.156331,0.129112,0.119717,0.053939,0.078423,0.060402,0.050392,0.045517,0.057512,0.137648,0.054574,0.065146,0.091080,0.042017,0.045017,0.054524,0.043514,0.044300,0.042084,0.155247,0.299371,0.160661,0.074060,0.055608,0.054173,0.056317,0.056597,0.053703,0.052530,0.047618,0.050706,0.044684,0.054151,0.050417,0.047384,0.062689,0.049717,0.053933,0.066426,0.049706,0.048718,0.050382,0.052435,0.055698,0.051120,0.065293,0.060933,0.085932,0.049089,0.051771,0.040941,0.048503,0.041720,0.439576,0.129567,0.128666,0.108498,0.085137,0.260827,0.530890
402,0.074362,0.041423,0.080376,0.052371,0.041610,0.055539,0.053813,0.046871,0.045345,0.043152,0.044384,0.043015,0.053400,0.050801,0.044397,0.202834,0.049435,0.048052,0.047744,0.073518,0.047956,0.071184,0.051610,0.064317,0.086477,0.118413,0.117776,0.052372,0.049218,0.128197,0.190378,0.140499,0.047508,0.085156,0.096607,0.056389,0.143102,0.085495,0.060292,0.046521,0.106116,0.263789,0.247944,0.285528,0.052815,0.060946,0.152452,0.231314,0.109279,0.050984,0.054005,0.058550,0.156267,0.132474,0.123208,0.053873,0.078486,0.060738,0.050496,0.045563,0.057619,0.140060,0.054770,0.065294,0.091023,0.042062,0.045062,0.054750,0.043552,0.044300,0.042069,0.156672,0.306579,0.160922,0.074332,0.055714,0.054378,0.056365,0.056699,0.053848,0.052615,0.047669,0.050724,0.044665,0.054291,0.050462,0.047486,0.062794,0.049762,0.053976,0.066647,0.049721,0.048767,0.050459,0.052529,0.056022,0.051173,0.066035,0.061302,0.087498,0.049242,0.051743,0.040885,0.048510,0.041773,0.445339,0.127977,0.127209,0.108718,0.084508,0.262044,0.532831
403,0.074992,0.041436,0.081566,0.052449,0.041622,0.055681,0.053897,0.046862,0.045327,0.043208,0.044364,0.042983,0.053400,0.050741,0.044266,0.202654,0.049354,0.048108,0.047681,0.074177,0.048124,0.071552,0.051622,0.064470,0.087650,0.122171,0.121395,0.052600,0.049191,0.130118,0.197337,0.146079,0.047977,0.088062,0.099670,0.056538,0.147808,0.087270,0.060898,0.046493,0.109309,0.267159,0.256981,0.294391,0.052964,0.062015,0.158568,0.240807,0.113916,0.051199,0.054098,0.058911,0.156209,0.135967,0.126832,0.053806,0.078584,0.061093,0.050608,0.045632,0.057722,0.142384,0.054984,0.065442,0.090932,0.042130,0.045130,0.054971,0.043608,0.044300,0.042055,0.158045,0.313678,0.161266,0.074615,0.055820,0.054606,0.056438,0.056803,0.054027,0.052745,0.047745,0.050750,0.044644,0.054504,0.050530,0.047600,0.062910,0.049830,0.054026,0.066940,0.049743,0.048840,0.050533,0.052669,0.056368,0.051251,0.066815,0.061692,0.089079,0.049442,0.051715,0.040833,0.048522,0.041851,0.451146,0.126344,0.125735,0.108950,0.083908,0.263238,0.534728
